A,B
3.962716667,0.158632795
3.96355,0.159271061
3.964383333,0.159891943
3.965216667,0.159400205
3.96605,0.158401827
3.966883333,0.157468021
3.967716667,0.157085558
3.96855,0.156668325
3.969383333,0.156891843
3.970216667,0.157905122
3.97105,0.158831477
3.971883333,0.158861279
3.972716667,0.157952309
3.97355,0.157323976
3.974383333,0.156588852
3.975216667,0.156412522
3.97605,0.15660127
3.976883333,0.157363713
3.977716667,0.158083936
3.97855,0.158446531
3.979383333,0.158225497
3.980216667,0.156953931
3.98105,0.154823065
3.981883333,0.152433912
3.982716667,0.150834521
3.98355,0.150042276
3.984383333,0.149933
3.985216667,0.150124232
3.98605,0.150814652
3.986883333,0.151991844
3.987716667,0.15292565
3.98855,0.153472026
3.989383333,0.153876841
3.990216667,0.15386939
3.99105,0.153573851
3.991883333,0.153645873
3.992716667,0.154433151
3.99355,0.15519311
3.994383333,0.155366957
3.995216667,0.156112015
3.99605,0.157743692
3.996883333,0.158799191
3.997716667,0.158486267
3.99855,0.157006085
3.999383333,0.155453881
4.000216667,0.153330465
4.00105,0.150534014
4.001883333,0.14812996
4.002716667,0.147124132
4.00355,0.147978465
4.004383333,0.14932702
4.005216667,0.15074263
4.00605,0.152503451
4.006883333,0.154328843
4.007716667,0.155677398
4.00855,0.156675776
4.009383333,0.158612927
4.010216667,0.161622961
4.01105,0.164116422
4.011883333,0.165897111
4.012716667,0.167623162
4.01355,0.168693562
4.014383333,0.167864064
4.015216667,0.16566366
4.01605,0.16429772
4.016883333,0.164056818
4.017716667,0.163701673
4.01855,0.162929296
4.019383333,0.162315865
4.020216667,0.161928435
4.02105,0.161233048
4.021883333,0.160694122
4.022716667,0.161225597
4.02355,0.163110594
4.024383333,0.165909529
4.025216667,0.168636441
4.02605,0.171035528
4.026883333,0.172905624
4.027716667,0.174460312
4.02855,0.175615152
4.029383333,0.176809728
4.030216667,0.17866989
4.03105,0.180763503
4.031883333,0.18217663
4.032716667,0.18175443
4.03355,0.180783371
4.034383333,0.179509322
4.035216667,0.178898374
4.03605,0.179616114
4.036883333,0.181811551
4.037716667,0.185678403
4.03855,0.190116465
4.039383333,0.19531697
4.040216667,0.199606021
4.04105,0.201625129
4.041883333,0.202380121
4.042716667,0.203368564
4.04355,0.205201407
4.044383333,0.206924975
4.045216667,0.208869576
4.04605,0.211623808
4.046883333,0.214219093
4.047716667,0.215637187
4.04855,0.215974947
4.049383333,0.216069321
4.050216667,0.216049453
4.05105,0.216066837
4.051883333,0.21738559
4.052716667,0.220827758
4.05355,0.225690504
4.054383333,0.230213006
4.055216667,0.233508646
4.05605,0.236359735
4.056883333,0.238704185
4.057716667,0.240360697
4.05855,0.240914524
4.059383333,0.241359075
4.060216667,0.242923697
4.06105,0.245273113
4.061883333,0.247642398
4.062716667,0.248913964
4.06355,0.249259174
4.064383333,0.249087811
4.065216667,0.248794754
4.06605,0.248583655
4.066883333,0.248556336
4.067716667,0.248856843
4.06855,0.249899924
4.069383333,0.251471996
4.070216667,0.253424048
4.07105,0.255592167
4.071883333,0.258184969
4.072716667,0.260504584
4.07355,0.261786083
4.074383333,0.262640417
4.075216667,0.263974071
4.07605,0.266112387
4.076883333,0.267681976
4.077716667,0.268630683
4.07855,0.269333522
4.079383333,0.270038843
4.080216667,0.27033935
4.08105,0.269837677
4.081883333,0.269494951
4.082716667,0.269810359
4.08355,0.270898143
4.084383333,0.271993379
4.085216667,0.272852679
4.08605,0.273463627
4.086883333,0.274308026
4.087716667,0.275713702
4.08855,0.277191401
4.089383333,0.278803209
4.090216667,0.280154248
4.09105,0.281629463
4.091883333,0.281989574
4.092716667,0.281450649
4.09355,0.280730426
4.094383333,0.280338029
4.095216667,0.280067325
4.09605,0.27885288
4.096883333,0.277750194
4.097716667,0.276826322
4.09855,0.276970367
4.099383333,0.277635952
4.100216667,0.277772546
4.10105,0.277531644
4.101883333,0.276361903
4.102716667,0.274864336
4.10355,0.27166307
4.104383333,0.266820192
4.105216667,0.261704127
4.10605,0.257800023
4.106883333,0.256727139
4.107716667,0.257921716
4.10855,0.260012845
4.109383333,0.261681775
4.110216667,0.262926022
4.11105,0.264232357
4.111883333,0.264639656
4.112716667,0.262911121
4.11355,0.260047615
4.114383333,0.25763611
4.115216667,0.255994499
4.11605,0.253796577
4.116883333,0.250784059
4.117716667,0.248183807
4.11855,0.246882439
4.119383333,0.246872505
4.120216667,0.247133275
4.12105,0.246917208
4.121883333,0.245643159
4.122716667,0.244391461
4.12355,0.243350863
4.124383333,0.241617362
4.125216667,0.239583353
4.12605,0.237986445
4.126883333,0.238026182
4.127716667,0.23787717
4.12855,0.236404439
4.129383333,0.233995418
4.130216667,0.23137778
4.13105,0.229582191
4.131883333,0.228042404
4.132716667,0.226718684
4.13355,0.226008395
4.134383333,0.226000945
4.135216667,0.225757559
4.13605,0.224553049
4.136883333,0.222926339
4.137716667,0.221458574
4.13855,0.219655534
4.139383333,0.217693547
4.140216667,0.216580927
4.14105,0.215796133
4.141883333,0.214785337
4.142716667,0.212917725
4.14355,0.211283565
4.144383333,0.210014482
4.145216667,0.209120413
4.14605,0.208524366
4.146883333,0.207213064
4.147716667,0.205765168
4.14855,0.204257667
4.149383333,0.202732782
4.150216667,0.200795631
4.15105,0.19852072
4.151883333,0.196876625
4.152716667,0.196357568
4.15355,0.196908911
4.154383333,0.197807948
4.155216667,0.197465221
4.15605,0.195927918
4.156883333,0.194534659
4.157716667,0.1931265
4.15855,0.191186865
4.159383333,0.189140439
4.160216667,0.18834571
4.16105,0.189088285
4.161883333,0.189373891
4.162716667,0.189006329
4.16355,0.188094874
4.164383333,0.186475615
4.165216667,0.184101363
4.16605,0.181044141
4.166883333,0.178791583
4.167716667,0.177706281
4.16855,0.177813073
4.169383333,0.178821385
4.170216667,0.180040797
4.17105,0.181111197
4.171883333,0.181565682
4.172716667,0.180905064
4.17355,0.17940253
4.174383333,0.177654127
4.175216667,0.176394979
4.17605,0.174961984
4.176883333,0.172520677
4.177716667,0.169900556
4.17855,0.168296198
4.179383333,0.167787075
4.180216667,0.167051951
4.18105,0.165939331
4.181883333,0.165740649
4.182716667,0.16708672
4.18355,0.16814967
4.184383333,0.168291231
4.185216667,0.168991586
4.18605,0.171187023
4.186883333,0.17336756
4.187716667,0.173332791
4.18855,0.171971818
4.189383333,0.170369943
4.190216667,0.16883264
4.19105,0.167002281
4.191883333,0.165181855
4.192716667,0.164344907
4.19355,0.164111455
4.194383333,0.164320072
4.195216667,0.164677699
4.19605,0.165847441
4.196883333,0.168139736
4.197716667,0.170687834
4.19855,0.172669689
4.199383333,0.173260768
4.200216667,0.172289709
4.20105,0.170409679
4.201883333,0.16814967
4.202716667,0.165857375
4.20355,0.163545211
4.204383333,0.161282718
4.205216667,0.159571568
4.20605,0.158235431
4.206883333,0.157316526
4.207716667,0.156762699
4.20855,0.15664349
4.209383333,0.157540043
4.210216667,0.159067412
4.21105,0.160271923
4.211883333,0.160485506
4.212716667,0.159996251
4.21355,0.159357985
4.214383333,0.158675015
4.215216667,0.157848001
4.21605,0.156911711
4.216883333,0.155786673
4.217716667,0.154790779
4.21855,0.154564778
4.219383333,0.155163308
4.220216667,0.156534215
4.22105,0.158247848
4.221883333,0.159747899
4.222716667,0.160771112
4.22355,0.16134729
4.224383333,0.161747138
4.225216667,0.161918501
4.22605,0.161560873
4.226883333,0.161344806
4.227716667,0.161098937
4.22855,0.1608332
4.229383333,0.160381198
4.230216667,0.159698228
4.23105,0.159273545
4.231883333,0.159179171
4.232716667,0.160060823
4.23355,0.161603093
4.234383333,0.162512064
4.235216667,0.162315865
4.23605,0.161990523
4.236883333,0.161940853
4.237716667,0.161784391
4.23855,0.160656869
4.239383333,0.15981247
4.240216667,0.159715613
4.24105,0.15960137
4.241883333,0.159025192
4.242716667,0.158175826
4.24355,0.157748659
4.244383333,0.157393515
4.245216667,0.157783429
4.24605,0.159199039
4.246883333,0.16134729
4.247716667,0.163301826
4.24855,0.164476534
4.249383333,0.165025393
4.250216667,0.165052712
4.25105,0.16464293
4.251883333,0.164295236
4.252716667,0.164079169
4.25355,0.164265434
4.254383333,0.164332489
4.255216667,0.163935125
4.25605,0.163597365
4.256883333,0.16353031
4.257716667,0.164233148
4.25855,0.165194273
4.259383333,0.166001419
4.260216667,0.166195134
4.26105,0.165929397
4.261883333,0.166046123
4.262716667,0.16652296
4.26355,0.167126457
4.264383333,0.167317688
4.265216667,0.167056918
4.26605,0.16621997
4.266883333,0.164692601
4.267716667,0.163167715
4.26855,0.162052612
4.269383333,0.161483884
4.270216667,0.161468983
4.27105,0.162055095
4.271883333,0.162735581
4.272716667,0.162782768
4.27355,0.162477295
4.274383333,0.163046022
4.275216667,0.164034466
4.27605,0.164126356
4.276883333,0.163373848
4.277716667,0.162539383
4.27855,0.161968172
4.279383333,0.160776079
4.280216667,0.159516931
4.28105,0.159064929
4.281883333,0.159040093
4.282716667,0.159181654
4.28355,0.159579019
4.284383333,0.161046783
4.285216667,0.163232287
4.28605,0.164729853
4.286883333,0.165248911
4.287716667,0.164998074
4.28855,0.164598227
4.289383333,0.164334973
4.290216667,0.164479017
4.29105,0.165810188
4.291883333,0.167640547
4.292716667,0.169190268
4.29355,0.169950227
4.294383333,0.170404712
4.295216667,0.170757373
4.29605,0.170943638
4.296883333,0.171055396
4.297716667,0.171363354
4.29855,0.171778103
4.299383333,0.17186751
4.300216667,0.171758235
4.30105,0.171472629
4.301883333,0.171522299
4.302716667,0.171937048
4.30355,0.172890723
4.304383333,0.173675517
4.305216667,0.173524022
4.30605,0.172413886
4.306883333,0.171239177
4.307716667,0.170687834
4.30855,0.170012315
4.309383333,0.168802838
4.310216667,0.167652965
4.31105,0.167464217
4.311883333,0.168211758
4.312716667,0.168656309
4.31355,0.169098377
4.314383333,0.170086821
4.315216667,0.171368321
4.31605,0.172605117
4.316883333,0.173345208
4.317716667,0.17426163
4.31855,0.175292293
4.319383333,0.176412364
4.320216667,0.177708765
4.32105,0.178406636
4.321883333,0.178011755
4.322716667,0.177020828
4.32355,0.175642471
4.324383333,0.173995892
4.325216667,0.172783931
4.32605,0.172321995
4.326883333,0.173042218
4.327716667,0.173700353
4.32855,0.174249212
4.329383333,0.174403191
4.330216667,0.173752507
4.33105,0.172952811
4.331883333,0.171969334
4.332716667,0.17093122
4.33355,0.170449416
4.334383333,0.171266496
4.335216667,0.173315406
4.33605,0.174887478
4.336883333,0.175123413
4.337716667,0.175088644
4.33855,0.175058842
4.339383333,0.174974402
4.340216667,0.174413125
4.34105,0.174487631
4.341883333,0.175595284
4.342716667,0.176586211
4.34355,0.176707904
4.344383333,0.176019967
4.345216667,0.175183018
4.34605,0.174370905
4.346883333,0.174117585
4.347716667,0.174718599
4.34855,0.17614911
4.349383333,0.177669028
4.350216667,0.178905825
4.35105,0.179554025
4.351883333,0.1802966
4.352716667,0.180984537
4.35355,0.180577238
4.354383333,0.178727011
4.355216667,0.17605722
4.35605,0.17341723
4.356883333,0.170533856
4.357716667,0.167841713
4.35855,0.166468322
4.359383333,0.166165332
4.360216667,0.166105727
4.36105,0.166478256
4.361883333,0.167491535
4.362716667,0.168708464
4.36355,0.168884794
4.364383333,0.168561935
4.365216667,0.169287125
4.36605,0.170573592
4.366883333,0.171271463
4.367716667,0.170238316
4.36855,0.168574353
4.369366667,0.167839229
4.3702,0.167662899
4.371033333,0.16738226
4.371866667,0.166468322
4.3727,0.166719158
4.373533333,0.168795387
4.374366667,0.170742472
4.3752,0.171008209
4.376033333,0.169908007
4.376866667,0.169227521
4.3777,0.16912818
4.378533333,0.168919563
4.379366667,0.169468423
4.3802,0.170851747
4.381033333,0.172530611
4.381866667,0.173355142
4.3827,0.172972679
4.383533333,0.171800454
4.384366667,0.170124074
4.3852,0.168735782
4.386033333,0.167955955
4.386866667,0.167379777
4.3877,0.166376432
4.388533333,0.164384643
4.389366667,0.161876281
4.3902,0.159827371
4.391033333,0.158605476
4.391866667,0.158111254
4.3927,0.158588092
4.393533333,0.15993913
4.394366667,0.161203245
4.3952,0.160552561
4.396033333,0.158342222
4.396866667,0.156069795
4.3977,0.154035787
4.398533333,0.152709583
4.399366667,0.152240197
4.4002,0.153419872
4.401033333,0.155458848
4.401866667,0.156668325
4.4027,0.156934063
4.403533333,0.156238675
4.404366667,0.155429045
4.4052,0.154492756
4.406033333,0.153246025
4.406866667,0.15219301
4.4077,0.15137593
4.408533333,0.150933862
4.409366667,0.1501441
4.4102,0.14903148
4.411033333,0.148308774
4.411866667,0.148261587
4.4127,0.149038931
4.413533333,0.149823725
4.414366667,0.15043964
4.4152,0.150586168
4.416033333,0.149771571
4.416866667,0.149011612
4.4177,0.148025652
4.418533333,0.146778921
4.419366667,0.14479955
4.4202,0.143105785
4.421033333,0.142728289
4.421866667,0.142763058
4.4227,0.142479936
4.423533333,0.142512222
4.424366667,0.143398841
4.4252,0.144389768
4.426033333,0.144248207
4.426866667,0.143309434
4.4277,0.143157939
4.428533333,0.143674513
4.429366667,0.144290427
4.4302,0.144504011
4.431033333,0.145152211
4.431866667,0.145914654
4.4327,0.146235029
4.433533333,0.146610041
4.434366667,0.147069494
4.4352,0.147479276
4.436033333,0.147302945
4.436866667,0.147069494
4.4377,0.14655292
4.438533333,0.145105024
4.439366667,0.143428644
4.4402,0.142015517
4.441033333,0.140952567
4.441866667,0.13991942
4.4427,0.139293571
4.443533333,0.139683485
4.444366667,0.140008827
4.4452,0.140219927
4.446033333,0.140324235
4.446866667,0.140259663
4.4477,0.139524539
4.448533333,0.137341519
4.449366667,0.135389467
4.4502,0.13444821
4.451033333,0.133978824
4.451866667,0.133263568
4.4527,0.132386883
4.453533333,0.13242662
4.454366667,0.132471323
4.4552,0.131294131
4.456033333,0.129376849
4.456866667,0.128112733
4.4577,0.128351152
4.458533333,0.128845374
4.459366667,0.128949682
4.4602,0.129163265
4.461033333,0.130670766
4.461866667,0.132699807
4.4627,0.133857131
4.463533333,0.133827329
4.464366667,0.133551657
4.4652,0.133223832
4.466033333,0.131706397
4.466866667,0.128934781
4.4677,0.125773251
4.468533333,0.123875837
4.469366667,0.123267372
4.4702,0.123637418
4.471033333,0.124444564
4.471866667,0.126078725
4.4727,0.128368537
4.473533333,0.129950543
4.474366667,0.12926509
4.4752,0.126667321
4.476033333,0.1240472
4.476866667,0.122840206
4.4777,0.122778118
4.478533333,0.122847656
4.479366667,0.123585264
4.4802,0.125599404
4.481033333,0.128172338
4.481866667,0.129354497
4.4827,0.128768384
4.483533333,0.127678116
4.484366667,0.126868486
4.4852,0.125773251
4.486033333,0.123831133
4.486866667,0.121027231
4.4877,0.118196011
4.488533333,0.116147101
4.489366667,0.114927689
4.4902,0.113993883
4.491033333,0.113715728
4.491866667,0.114674369
4.4927,0.116407871
4.493533333,0.117756426
4.494366667,0.118518869
4.4952,0.119552016
4.496033333,0.121074418
4.496866667,0.122644007
4.4977,0.123893221
4.498533333,0.125020742
4.499366667,0.125989318
4.5002,0.126299759
4.501033333,0.125410656
4.501866667,0.123607616
4.5027,0.122005741
4.503533333,0.120644768
4.504366667,0.11900564
4.5052,0.117145479
4.506033333,0.115881364
4.506866667,0.115409493
4.5077,0.114835799
4.508533333,0.114468237
4.509366667,0.115384658
4.5102,0.117219985
4.511033333,0.118163725
4.511866667,0.117634734
4.5127,0.116591652
4.513533333,0.115796924
4.514366667,0.114627182
4.5152,0.113387903
4.516033333,0.112968187
4.516866667,0.113479793
4.5177,0.113643706
4.518533333,0.112779438
4.519366667,0.111582379
4.5202,0.111088157
4.521033333,0.111031036
4.521866667,0.110700727
4.5227,0.110608836
4.523533333,0.111232201
4.524366667,0.112692515
4.5252,0.113445024
4.526033333,0.113976498
4.526866667,0.114860634
4.5277,0.116169453
4.528533333,0.116916994
4.529366667,0.116616488
4.5302,0.115940968
4.531033333,0.114219884
4.531866667,0.112180909
4.5327,0.110541781
4.533533333,0.109905998
4.534366667,0.109347204
4.5352,0.108848015
4.536033333,0.109744569
4.536866667,0.11138618
4.5377,0.112096469
4.538533333,0.110593935
4.539366667,0.108465552
4.5402,0.106967986
4.541033333,0.105770926
4.541866667,0.10432303
4.5427,0.103431443
4.543533333,0.104285777
4.544366667,0.10608385
4.5452,0.106997788
4.546033333,0.106583039
4.546866667,0.10578086
4.5477,0.105202198
4.548533333,0.105644266
4.549366667,0.106982887
4.5502,0.108716389
4.551033333,0.109901031
4.551866667,0.110042592
4.5527,0.109488765
4.553533333,0.107506911
4.554366667,0.104608635
4.5552,0.101827085
4.556033333,0.100202858
4.556866667,0.099994242
4.5577,0.099852681
4.558533333,0.09937336
4.559366667,0.098352631
4.5602,0.097883244
4.561033333,0.098223488
4.561866667,0.098807116
4.5627,0.099596878
4.563533333,0.101213654
4.564366667,0.104275843
4.5652,0.107005239
4.566033333,0.108316541
4.566866667,0.108775993
4.5677,0.109697382
4.568533333,0.110571583
4.569366667,0.109868745
4.5702,0.107742846
4.571033333,0.105520089
4.571866667,0.103736917
4.5727,0.10236601
4.573533333,0.100793938
4.574366667,0.099549691
4.5752,0.099400679
4.576033333,0.100453695
4.576866667,0.101499259
4.5777,0.100947917
4.578533333,0.099793077
4.579366667,0.099579493
4.5802,0.100421409
4.581033333,0.10142227
4.581866667,0.102254252
4.5827,0.103438894
4.583533333,0.104596217
4.584366667,0.105256836
4.5852,0.104881823
4.586033333,0.103729467
4.586866667,0.10279566
4.5877,0.102890035
4.588533333,0.103967885
4.589366667,0.10484457
4.5902,0.105462968
4.591033333,0.105502705
4.591866667,0.104906658
4.5927,0.104387601
4.593533333,0.104208787
4.594366667,0.10428826
4.5952,0.103483597
4.596033333,0.102003415
4.596866667,0.100960334
4.5977,0.100125869
4.598533333,0.09958446
4.599366667,0.099033117
4.6002,0.099656483
4.601033333,0.101362665
4.601866667,0.103021661
4.6027,0.103635093
4.603533333,0.102976958
4.604366667,0.102398296
4.6052,0.102207065
4.606033333,0.102385879
4.606866667,0.102457901
4.6077,0.102589528
4.608533333,0.103076299
4.609366667,0.103188058
4.6102,0.102698803
4.611033333,0.102214515
4.611866667,0.101914008
4.6127,0.101921459
4.613533333,0.102053086
4.614366667,0.10214746
4.6152,0.101695458
4.616033333,0.100617607
4.616866667,0.100160638
4.6177,0.100150704
4.618533333,0.100021561
4.619366667,0.099976858
4.6202,0.101236006
4.621033333,0.103712082
4.621866667,0.106086334
4.6227,0.107737879
4.623533333,0.108800828
4.624366667,0.109083951
4.6252,0.108500322
4.626033333,0.107489526
4.626866667,0.106920799
4.6277,0.107454757
4.628533333,0.109240413
4.629366667,0.112218161
4.6302,0.11501958
4.631033333,0.116293629
4.631866667,0.115801891
4.6327,0.114013751
4.633533333,0.111199915
4.634366667,0.107884407
4.6352,0.105323891
4.636033333,0.104089578
4.636866667,0.103749335
4.6377,0.103533268
4.638533333,0.103649994
4.639366667,0.1041616
4.6402,0.104770064
4.641033333,0.105634332
4.641866667,0.106804073
4.6427,0.108656784
4.643533333,0.110824903
4.644366667,0.112911065
4.6452,0.114721557
4.646033333,0.115846594
4.646866667,0.116080046
4.6477,0.115426878
4.648533333,0.114232302
4.649366667,0.113151968
4.6502,0.111805896
4.651033333,0.110169252
4.651866667,0.108639399
4.6527,0.10718902
4.653533333,0.106138488
4.654366667,0.104812284
4.6552,0.10407716
4.656033333,0.103828808
4.656866667,0.103528301
4.6577,0.103312234
4.658533333,0.10364006
4.659366667,0.105197231
4.6602,0.106876095
4.661033333,0.108296673
4.661866667,0.110355516
4.6627,0.112757087
4.663533333,0.114927689
4.664366667,0.115640461
4.6652,0.115416944
4.666033333,0.114902854
4.666866667,0.113961597
4.6677,0.113084912
4.668533333,0.112036864
4.669366667,0.111500422
4.6702,0.111475587
4.671033333,0.112106403
4.671866667,0.112978121
4.6727,0.113067528
4.673533333,0.11172394
4.674366667,0.110243758
4.6752,0.109334787
4.676033333,0.108964741
4.676866667,0.108299156
4.6777,0.108001133
4.678533333,0.109046698
4.679366667,0.110258659
4.6802,0.111314158
4.681033333,0.112252931
4.681866667,0.113430123
4.6827,0.114346544
4.683533333,0.114435951
4.684366667,0.114103158
4.6852,0.113074978
4.686033333,0.111433367
4.686866667,0.109841426
4.6877,0.109143555
4.688533333,0.109101335
4.689366667,0.10903428
4.6902,0.108997027
4.691033333,0.109364589
4.691866667,0.110226373
4.6927,0.111075739
4.693533333,0.111130377
4.694366667,0.110454857
4.6952,0.109578172
4.696033333,0.109041731
4.696866667,0.108686586
4.6977,0.10787944
4.698533333,0.107641021
4.699366667,0.108438234
4.7002,0.109170874
4.701033333,0.108443201
4.701866667,0.106739501
4.7027,0.105579694
4.703533333,0.104504327
4.704366667,0.102649132
4.7052,0.101293127
4.706033333,0.101620952
4.706866667,0.103118519
4.7077,0.104477008
4.708533333,0.106054048
4.709366667,0.107819835
4.7102,0.108885268
4.711033333,0.108599663
4.711866667,0.107842187
4.7127,0.107372801
4.713533333,0.106920799
4.714366667,0.106404225
4.7152,0.105924904
4.716033333,0.105964641
4.716866667,0.10612607
4.7177,0.106006861
4.718533333,0.105408331
4.719366667,0.104685624
4.7202,0.10432303
4.721033333,0.104536613
4.721866667,0.104442239
4.7227,0.103749335
4.723533333,0.102765858
4.724366667,0.102296472
4.7252,0.102159878
4.726033333,0.101365149
4.726866667,0.100389123
4.7277,0.099939605
4.728533333,0.100970268
4.729366667,0.103009244
4.7302,0.105234484
4.731033333,0.107057393
4.731866667,0.108028452
4.7327,0.108289222
4.733533333,0.107427438
4.734366667,0.105768442
4.7352,0.104315579
4.736033333,0.103545686
4.736866667,0.1037245
4.7377,0.104226172
4.738533333,0.104852021
4.739366667,0.105028351
4.7402,0.104198853
4.741033333,0.10252744
4.741866667,0.100734333
4.7427,0.099348525
4.743533333,0.098844369
4.744366667,0.09868294
4.7452,0.098355114
4.746033333,0.098268191
4.746866667,0.0985985
4.7477,0.099547207
4.748533333,0.100287298
4.749366667,0.101057192
4.7502,0.102192163
4.751033333,0.103106101
4.751866667,0.103930632
4.7527,0.104375184
4.753533333,0.104506811
4.754366667,0.103823841
4.7552,0.102798144
4.756033333,0.102808078
4.756866667,0.103111068
4.7577,0.103123486
4.758533333,0.102321307
4.759366667,0.101762513
4.7602,0.100997587
4.761033333,0.099614263
4.761866667,0.098039707
4.7627,0.097115835
4.763533333,0.097361704
4.764366667,0.098608434
4.7652,0.10082374
4.766033333,0.102594495
4.766866667,0.103500982
4.7677,0.104183952
4.768533333,0.105107824
4.769366667,0.10548532
4.7702,0.105078022
4.771033333,0.105033318
4.771866667,0.10535866
4.7727,0.104777515
4.773533333,0.103448828
4.774366667,0.103021661
4.7752,0.103312234
4.776033333,0.102909903
4.776866667,0.101807217
4.7777,0.101156533
4.778533333,0.10073185
4.779366667,0.099649032
4.7802,0.098923842
4.781033333,0.099994242
4.781866667,0.102023284
4.7827,0.103140871
4.783533333,0.103135904
4.784366667,0.102793177
4.7852,0.102644165
4.786033333,0.101601084
4.786866667,0.099822879
4.7877,0.098019838
4.788533333,0.097734233
4.789366667,0.098332763
4.7902,0.09851406
4.791033333,0.098563731
4.791866667,0.099226832
4.7927,0.100560486
4.793533333,0.101007521
4.794366667,0.101173917
4.7952,0.10176003
4.796033333,0.102924804
4.796866667,0.103550653
4.7977,0.103369355
4.798533333,0.102470318
4.799366667,0.100642443
4.8002,0.09855628
4.801033333,0.096763174
4.801866667,0.096293787
4.8027,0.097384055
4.803533333,0.099259118
4.804366667,0.101233522
4.8052,0.102480253
4.806033333,0.103009244
4.806866667,0.103153288
4.8077,0.103145838
4.808533333,0.103111068
4.809366667,0.103019178
4.8102,0.10287265
4.811033333,0.103128453
4.811866667,0.103761752
4.8127,0.104481975
4.813533333,0.10566165
4.814366667,0.107216338
4.8152,0.10864685
4.816033333,0.108929972
4.816866667,0.107852121
4.8177,0.106856227
4.818533333,0.105818113
4.819366667,0.104417404
4.8202,0.102656583
4.821033333,0.101933877
4.821866667,0.103448828
4.8227,0.105520089
4.823533333,0.107725461
4.824366667,0.109431644
4.8252,0.110715628
4.826033333,0.110420088
4.826866667,0.107705593
4.8277,0.104114413
4.828533333,0.100699564
4.829366667,0.098829468
4.8302,0.097893178
4.831033333,0.097644826
4.831866667,0.097826123
4.8327,0.098432104
4.833533333,0.099678834
4.834366667,0.100729366
4.8352,0.102130075
4.836033333,0.104382634
4.836866667,0.107377768
4.8377,0.109684964
4.838533333,0.110087295
4.839366667,0.109332303
4.8402,0.108564893
4.841033333,0.107799967
4.841866667,0.106515984
4.8427,0.104248524
4.843533333,0.101871789
4.844366667,0.100247562
4.8452,0.09937336
4.846033333,0.099201997
4.846866667,0.099743406
4.8477,0.10128816
4.848533333,0.103582939
4.849366667,0.106093784
4.8502,0.107698143
4.851033333,0.107417504
4.851866667,0.105743607
4.8527,0.104198853
4.853533333,0.103337069
4.854366667,0.102455417
4.8552,0.101186335
4.856033333,0.100317101
4.856866667,0.100674729
4.8577,0.101668139
4.858533333,0.102430582
4.859366667,0.103419026
4.8602,0.104884307
4.861033333,0.106794139
4.861866667,0.10753423
4.8627,0.107392669
4.863533333,0.106940667
4.864366667,0.105919937
4.8652,0.104678174
4.866033333,0.103717049
4.866866667,0.103739401
4.8677,0.1043727
4.868533333,0.105199715
4.869366667,0.106121103
4.8702,0.107308229
4.871033333,0.108458102
4.871866667,0.109660129
4.8727,0.110246241
4.873533333,0.110064944
4.874366667,0.109637777
4.8752,0.109742085
4.876033333,0.110362967
4.876866667,0.110606352
4.8777,0.109575689
4.878533333,0.108251969
4.879366667,0.107718011
4.8802,0.107564032
4.881033333,0.106903414
4.881866667,0.106068949
4.8827,0.106841326
4.883533333,0.108803312
4.884366667,0.110213955
4.8852,0.110477209
4.886033333,0.110159318
4.886866667,0.110218922
4.8877,0.110134482
4.888533333,0.109689931
4.889366667,0.108617047
4.8902,0.10728091
4.891033333,0.106076399
4.891866667,0.105209649
4.8927,0.104578833
4.893533333,0.104101996
4.894366667,0.103868544
4.8952,0.103836258
4.896033333,0.103466213
4.896866667,0.102678935
4.8977,0.101553897
4.898533333,0.100441277
4.899366667,0.10005633
4.9002,0.100247562
4.901033333,0.101491809
4.901866667,0.102865199
4.9027,0.104827185
4.903533333,0.107126931
4.904366667,0.108440717
4.9052,0.108572344
4.906033333,0.107852121
4.906866667,0.107608736
4.9077,0.107931594
4.908533333,0.108170013
4.909366667,0.108473003
4.9102,0.108276804
4.911033333,0.107904275
4.911866667,0.107437372
4.9127,0.10744979
4.913533333,0.107948979
4.914366667,0.109143555
4.9152,0.110978882
4.916033333,0.112272799
4.916866667,0.112536053
4.9177,0.111028552
4.918533333,0.1088654
4.919366667,0.107079744
4.9202,0.106488665
4.921033333,0.107380251
4.921866667,0.10873874
4.9227,0.109610458
4.923533333,0.10997057
4.924366667,0.109687448
4.9252,0.109193226
4.926033333,0.107725461
4.926866667,0.105353693
4.9277,0.103592873
4.928533333,0.10292232
4.929366667,0.103205442
4.9302,0.102937222
4.931033333,0.103257596
4.931866667,0.105256836
4.9327,0.108194848
4.933533333,0.109920899
4.934366667,0.110166768
4.9352,0.110263626
4.936033333,0.110204021
4.936866667,0.1092876
4.9377,0.107484559
4.938533333,0.106175741
4.939366667,0.105482837
4.9402,0.105306506
4.941033333,0.105500221
4.941866667,0.105756025
4.9427,0.105082989
4.943533333,0.103409092
4.944366667,0.101424754
4.9452,0.100384156
4.946033333,0.099810461
4.946866667,0.099360943
4.9477,0.099604328
4.948533333,0.100848575
4.949366667,0.10300676
4.9502,0.104777515
4.951033333,0.106240312
4.951866667,0.107551614
4.9527,0.108726323
4.953533333,0.109106302
4.954366667,0.108314057
4.9552,0.106843809
4.956033333,0.105502705
4.956866667,0.104787449
4.9577,0.104784966
4.958533333,0.105440617
4.959366667,0.105994443
4.9602,0.105890135
4.961033333,0.105164945
